gene	CNA: BLCA	CNA: BRCA	CNA: CESC	CNA: COAD	CNA: ESCA	CNA: HNSC	CNA: KIRC	CNA: KIRP	CNA: LIHC	CNA: LUAD	CNA: LUSC	CNA: PRAD	CNA: READ	CNA: STAD	CNA: THCA	CNA: UCEC	GE: BLCA	GE: BRCA	GE: CESC	GE: COAD	GE: ESCA	GE: HNSC	GE: KIRC	GE: KIRP	GE: LIHC	GE: LUAD	GE: LUSC	GE: PRAD	GE: READ	GE: STAD	GE: THCA	GE: UCEC	METH: BLCA	METH: BRCA	METH: CESC	METH: COAD	METH: ESCA	METH: HNSC	METH: KIRC	METH: KIRP	METH: LIHC	METH: LUAD	METH: LUSC	METH: PRAD	METH: READ	METH: STAD	METH: THCA	METH: UCEC	MF: BLCA	MF: BRCA	MF: CESC	MF: COAD	MF: ESCA	MF: HNSC	MF: KIRC	MF: KIRP	MF: LIHC	MF: LUAD	MF: LUSC	MF: PRAD	MF: READ	MF: STAD	MF: THCA	MF: UCEC
AKR1C2	0.0	0.0	0.0	0.2325581395348837	0.3333333333333333	0.4292929292929294	0.043010752688172	0.0	0.2136498516320474	0.2933884297520662	0.0	0.0	0.0	0.2391304347826087	0.0	0.0	0.042437165311963	0.5942148427321176	0.0943541893922696	0.1801350122669822	0.1029769668303263	0.0053709167178424	0.0664230627349526	0.17338938780006	0.0874259009349404	0.0712903306871697	0.3612711742637468	0.2175381123155808	0.1714671715224055	0.2910552335030248	0.325559382594359	0.121371832443983	0.0923080363981288	0.0508317725898857	0.2076768376639894	0.0260834294539498	0.0920871865346713	0.0149905331170206	0.0841357726960133	0.0081442936350433	0.0980729326827214	0.009546224127792	0.1486730616284713	0.004843973787518	0.0067455109080875	0.0103704191261328	0.0522496730004805	0.0755855117999654	0.0361276662484294	0.0052570825818214	0.0281092040368233	0.0	0.0270010670452406	0.0	0.0	0.0408551982824031	0.0500133277399811	0.0	0.0	0.0	0.0	0.0129938093182918	0.0	0.0038487720555457
AKR1C3	0.0	0.0	0.0	0.2325581395348837	0.3333333333333333	0.4292929292929294	0.043010752688172	0.0	0.2136498516320474	0.2933884297520662	0.4386694386694387	0.0	0.0	0.2391304347826087	0.0	0.0	0.0143937034136193	0.3374991357021893	0.053262549705346	0.1054138350543846	0.0182972306095852	0.0017458322970435	0.0441936444228212	0.0130847783168084	0.1597999980983796	0.0078294477846376	0.1581998429825206	0.0704328566643502	0.0017770286572769	0.1471496803580626	0.0961997556612614	0.1103043614488702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0362015868135932	0.0053070790748505	0.0	0.0	0.0	0.0	0.012829071913439	0.0818796963969401	0.0	0.0204867471189522	0.0	0.0227599289870087	0.0	0.0128924743414997	0.003603766331078	0.0038456783468011
AKR1C4	0.0	0.326157158234661	0.0	0.2325581395348837	0.3333333333333333	0.0	0.043010752688172	0.0	0.0	0.0	0.0	0.0	0.0	0.2391304347826087	0.0	0.0	0.0798034571686858	0.0	0.0	0.2434395552734958	0.0897134265474704	0.0	0.0260787510688997	0.0304389474776672	0.0904961948123842	0.0049987502473875	0.0101556226291542	0.0	0.259360279450048	0.0326365631793261	0.0	0.1025780814820316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053146872112038	0.0	0.0108869071436173	0.0	0.0	0.0	0.040950715269939	0.0250326879848598	0.0205328312128138	0.0	0.0	0.0	0.0130352364163557	0.0	0.0038823473181362
AKR1D1	0.0	0.0	0.2643171806167401	0.0	0.0	0.0	0.3763440860215054	0.0	0.1008902077151335	0.0	0.0	0.0	0.0	0.0	0.0105263157894736	0.207920792079208	0.0	0.1734820955559383	0.0	0.0	0.0	0.0	0.1429337802506303	0.00380530077353	0.2586630117147525	0.0	0.1242527498851922	0.1970930658671892	0.0	0.0	0.0	0.0	0.1369095036622025	0.0399332567606481	0.3037002120097387	0.4794839878069545	0.102658851126896	0.3040746933066274	0.2497104041718454	0.020661357691819	0.0511712643572982	0.1298801877894509	0.1356731629298659	0.0260743028067417	0.4747618290600115	0.0738646168717214	0.1265287119807032	0.0902751595729676	0.0	0.0	0.0553205039269434	0.005445939049584	0.0	0.0109936993605223	0.0128086689308465	0.0408834829467843	0.0499620383885126	0.0610148193589763	0.0	0.0227611580738564	0.0	0.0130108698276635	0.0036020369791297	0.0
AKR1E2	0.0	0.0	0.0	0.2325581395348837	0.3333333333333333	0.4292929292929294	0.043010752688172	0.0	0.0	0.0	0.0	0.0	0.0	0.2391304347826087	0.0	0.0	0.0590277332289514	0.1223514801838288	0.0711829754163237	0.0819793986399094	0.0218770161657945	0.1131962891539672	0.0056261138718225	0.0171717199103149	0.0457199422834461	0.0671724980888059	0.0772175915906077	0.0576068480753637	0.0804776550936421	0.0093811309224408	0.2075828055277594	0.0372339070175511	0.092728338689076	0.2343279825225617	0.0279631859901396	0.0009658315779032	0.081543406098272	0.0057190739860644	0.0873651437835573	0.0816404306988739	0.2316769598729999	0.1359724137397615	0.1367515025493785	0.2161096468415284	0.0006738152056642	0.0111471011354644	0.0347464784237311	0.1950204349553136	0.0360780817837195	0.0104873866627945	0.0	0.0	0.0	0.0054345749981919	0.0	0.0	0.050044232943027	0.0203510762513054	0.0	0.0	0.0	0.0	0.0	0.0115335772691823
AKR7A2	0.0	0.4865446716899892	0.1762114537444934	0.0	0.0	0.2398989898989899	0.2129032258064516	0.2337662337662337	0.4213649851632048	0.2520661157024794	0.474012474012474	0.0	0.4870129870129871	0.0	0.0	0.0	0.0048291776586172	0.0108232244633216	0.0328569406589141	0.0527604136003484	0.0225927797377532	0.02415060916559	0.0132219686482601	0.0693274767163313	0.0061372435319875	0.0043944437984731	0.0007831589978474	0.0182894348250751	0.0344255840188249	0.0550612365774919	0.0181144202512514	0.0414465273741421	0.0160468060660439	0.0773740868466616	0.0230155113830647	0.0082034833951804	0.0440805623014027	0.0844331414402715	0.0301443657716855	0.0122215850368546	0.0149422848726373	0.0988766748852923	0.0943466453741913	0.0611905528211582	0.0289504311583752	0.0686457495487139	0.0033408013891933	0.0426867831730382	0.0363293597245507	0.0	0.0	0.0	0.0271463119661837	0.0	0.0	0.0	0.0	0.020538731120997	0.0	0.0	0.0	0.0258962653016899	0.0	0.007741359203275
AKR7A3	0.0	0.4865446716899892	0.1762114537444934	0.0	0.0	0.2398989898989899	0.2129032258064516	0.2337662337662337	0.4213649851632048	0.2520661157024794	0.474012474012474	0.0	0.4870129870129871	0.0	0.0	0.0	0.0590770190741984	0.1987220506309844	0.1407267055227014	0.1065134253047478	0.3866624877588338	0.0769232148079659	0.0937382500633294	0.1447470165927152	0.1855683321237676	0.2848732931926386	0.0966321301026727	0.0296422919511326	0.037729965681862	0.1952611411450172	0.1045265354174465	0.0201297702522382	0.0273176037165221	0.0622433265019556	0.0485972127484007	0.0309731758738852	0.0732386077824137	0.1328304237423214	0.0690664697693241	0.0147577253839829	0.0689085798368551	0.1695595181172604	0.1448443410979668	0.4010702613343379	0.0449322707504258	0.2873681511937653	0.0302570910741954	0.0574226441670446	0.0	0.0	0.0	0.0054508288818716	0.0	0.0055030700483406	0.0	0.0	0.0250614205024433	0.0205131768680409	0.0	0.0	0.0	0.0	0.0	0.0038730550753564
AKR7L	0.0	0.5728770595690749	0.1762114537444934	0.0	0.0	0.2499999999999999	0.2129032258064516	0.271356783919598	0.5239852398523986	0.3236074270557029	0.5044247787610621	0.0	0.5102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1962148059107268	0.4365198294730444	0.1295357235410695	0.0200991131416716	0.3016942612196958	0.352687237861605	0.028264537642914	0.2043914105889232	0.127818635861059	0.4757604770783873	0.3523062195599479	0.3644219990708206	0.0188957561941286	0.1266908343388904	0.0025154518762221	0.2852045368785378	0.0306588349255892	0.0053128962110883	0.0	0.0054428938329946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129032661187255	0.0	0.0076939555092335
AKT1	0.0	0.3519913885898815	0.2202643171806168	0.4389534883720931	0.0	0.1893939393939394	0.4903225806451613	0.2164502164502164	0.3946587537091988	0.3099173553719009	0.3284823284823285	0.0	0.4675324675324675	0.4130434782608696	0.0	0.0	0.0050234853447654	0.042558169511292	0.0034026489989804	0.0084444246141848	0.0302807648256182	0.0263415218494653	0.0018298508079066	0.0121606739267049	0.0262277296999262	0.0364732853121509	0.0229230353731295	0.0042904395188667	0.029343458829236	0.0089386972201434	0.011150746616657	0.0195051997781369	0.0130497899441881	0.0021584731437669	0.0041002336150393	0.0051820614600279	0.0048197121551946	3.5283898444964165e-05	0.0042478641398354	0.0029864198661263	0.0003304682083675	0.0023068745866451	0.0128265280015968	0.0051670853216985	0.0023881977465862	0.0064654814588884	0.017023196329652	0.0095325283526958	0.0718605619926169	0.1324390188695088	0.1118595701773064	0.0103737531026253	0.0	0.0107750900484394	0.0	0.0	0.0	0.0	0.0521090025603582	0.0454133177119347	0.0	0.0121395678516857	0.0143928132951835	0.049165935188883
AKT1S1	0.0	0.0	0.1674008810572687	0.0	0.0	0.0	0.0	0.0822510822510822	0.0	0.0	0.3097713097713098	0.0	0.2337662337662337	0.0	0.0	0.0	0.0483049554494511	0.0424504921008406	0.0168834973490543	0.0090510279700423	0.0240766835817458	0.0034879771222243	0.018712479844234	0.0032601756221263	0.0446096022841925	0.0202779688938164	0.0510883659002258	0.0404541787430663	0.0052859742982207	0.0057497988491681	0.0114098751891841	0.0020335091367739	0.0415357370149943	0.0330165253325488	0.0701951560153669	0.0113109257624539	0.0194492053948614	0.0539202237759319	0.0470515867383086	0.1898215189046145	0.0355774318133857	0.0109845337720979	0.118393504376068	0.0345188013268652	0.0374895330669502	0.0177179764392165	0.0447424688805662	0.0360021377992304	0.0	0.0	0.0	0.010514278875782	0.0	0.0	0.0	0.0406379849705826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036393995742957
AKT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0822510822510822	0.0	0.0	0.0	0.0	0.2337662337662337	0.0	0.0	0.0	0.0270593046907544	0.0162175882063089	0.0354512195915207	0.0022269112493343	0.0035113274521349	0.0312726965987771	0.0210671689762006	0.023588881796435	0.0146477239199404	0.0010394928194776	0.0237165980194124	0.0008126393311712	0.0072928145636277	0.0235005941412859	0.059509427325969	0.0294464441536783	0.0290371835395606	0.0397505683332892	0.0495090132789433	0.0027925212616746	0.0112804349991319	0.0089941641333655	0.0463712744302358	0.0301881708400197	0.0011356113256189	0.0094920057413515	7.191603878725827e-05	0.0457054525302591	0.0221896977050948	0.0063208536844998	0.0223021811290773	0.002301581982657	0.0	0.0105253797441454	0.0281389567445606	0.010139112757682	0.0266445799598527	0.0161673903165583	0.0383676898082713	0.0	0.0249390523584396	0.05940702877987	0.0	0.022745605209862	0.0	0.0240060597638065	0.0108040832539069	0.011113261694868
AKT3	0.0	0.8493003229278794	0.0	0.0	0.0	0.0	0.0946236559139784	0.0	0.7952522255192879	0.0	0.0	0.0	0.3181818181818183	0.0	0.0	0.7491749174917494	0.2183858913439769	0.1772056031511643	0.3211587120421155	0.0646449077738968	0.0577129784674493	0.0899344157100898	0.008338821620859	0.031313359862451	0.0454373099815426	0.1709211274641693	0.125382653424857	0.0323686132385729	0.1138541592984852	0.0120354937342178	0.0007312505746643	0.4053219833054788	0.0039546304246548	0.056284126446135	0.0242143117768273	0.131780566059068	0.2438934780405461	0.0276577252299612	0.005902701339928	0.0033875966584091	0.1442197660367571	0.0407377510606338	0.0115764986691461	0.002750981049162	0.0110256304176652	0.3562095033654074	0.0033103801027237	0.0048310134318521	0.071858015127276	0.0262351707300615	0.0532862267473636	0.0053700846797821	0.0534881610137437	0.0163222715641968	0.0	0.0	0.0247466598384468	0.0	0.0	0.0	0.0	0.025429314340828	0.0036013810746339	0.0113522554663301
AKTIP	0.0	0.0	0.2334801762114537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5082508250825083	0.067465444150129	0.0469067518008048	0.0798997179621974	0.0231202557319652	0.0502918501579227	0.0800714982796383	0.0201777728104493	0.0115441939180232	0.0204286883189293	0.0537449811307992	0.0835466492721692	0.0674476389424716	0.0409600966171982	0.0451393073157052	0.0114288727506219	0.0895416046980563	0.0187180942131549	0.0059432029713302	0.0020164713098904	0.0010790598482199	0.0015888496424834	0.002166151634584	0.0150521431873978	0.0069067976796269	0.0062753045870523	0.0052387065142423	0.0184421926873435	0.0128021526595905	0.0255601979001092	0.0086000297187589	0.0043466175674886	0.0061544856581333	0.0	0.0053116306901512	0.0	0.0054249218982983	0.0	0.0	0.0	0.0409355487295041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALAS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5123966942148762	0.0	0.0	0.0	0.0	0.0	0.0	0.0358841537259645	0.0048276265331492	0.0564923192663584	0.0481931950281183	0.0217743005319441	0.0621281272017707	0.0726143196294452	0.002091736545296	0.1387332404253899	0.0718259896797026	0.09255961681973	0.0002758448988444	0.0319514819371219	0.0162660180994766	0.0159460370848875	0.0998795965613265	0.0351632914569252	0.0124812104889292	0.0145985775771855	0.0353333434178871	0.0807865960755814	0.0463753004574792	0.0272441503177219	0.009329898600333	0.0957460427366275	0.0414635670217194	0.0689936490047681	0.0663628521432006	0.0956644459456673	0.0067521535029641	0.0091573024140176	0.0727693040598416	0.0360561871720338	0.0	0.0280185080157876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0130380284092577	0.0	0.0
ALB	0.1861861861861861	0.1754574811625404	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.5074183976261127	0.3264462809917356	0.0	0.0	0.0	0.0	0.0	0.0	0.0294973118020587	0.4837886765712899	0.18557171435856	0.0442140947684294	0.3076586206155078	0.0219213209551225	0.3807710871288108	0.5812785755595625	0.1960010320059121	0.005677200110777	0.0641433075793557	0.110602857549468	0.0015002889967081	0.1084800042438862	0.1028975245933988	0.0500406019568897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0705377911480974	0.0049635624351771	0.0	0.0054046192748141	0.0269442192859641	0.0156303309349391	0.0	0.0	0.4475489964895725	0.0	0.0	0.0	0.0	0.0	0.0	0.0074532278501967
ALCAM	0.0	0.0	0.0	0.0	0.0	0.0	0.3462365591397849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0791052475003324	0.0102355905906767	0.1941875454159228	0.0737606325761746	0.0696801714510012	0.0362342146509397	0.0010952167265793	0.0071561306210147	0.0450311903486945	0.0797663114099918	0.0833676988971551	0.0926994192545915	0.0333073310676275	0.0106582571903638	0.0054599173959614	0.0112213949120619	0.0073116177627901	0.0055409740600065	0.0516465112321783	0.006885217257021	0.010699766955402	0.0001162876995613	0.0057490464790611	0.0059291313606381	0.0038642651151388	0.015815460206322	0.0052456997544644	0.007663772653868	0.0064322268481374	0.0374849884709418	0.0055913036684838	0.0037045976723495	0.0724189970329132	0.0159091991894386	0.1404685259485681	0.0	0.0268875291692335	0.0273343385001593	0.0	0.0	0.0	0.0	0.0	0.0678148540183278	0.0	0.0124997214639262	0.0036009785224371	0.0265449375631067
ALDH16A1	0.0	0.0	0.1674008810572687	0.0	0.0	0.0	0.0	0.0822510822510822	0.0	0.4028925619834712	0.3097713097713098	0.0	0.2337662337662337	0.0	0.0	0.0	0.0795911255773064	0.0554464632291547	0.0944352705290047	0.0040375964843706	0.0481672522934988	0.0285874122344866	0.0003638515968452	0.0207212954888837	0.030849438768486	0.0288556826743989	0.0391051796954343	0.0175740650178213	0.0065597018017744	0.0010001829969157	0.0037531863968504	0.0171761555224563	0.0085196057058331	0.0017418575690758	0.0013854880730858	0.0013930066755049	0.013967158072478	0.0154999925039103	0.0135430481132343	0.0085891649156971	0.0114887288811704	0.0172079637315352	0.0147049341802451	0.000523921752633	0.009080572204092	0.0111779556258959	0.001044716770841	0.0060166212844083	0.0720725041388834	0.0	0.0	0.0105665206234661	0.0	0.0054772754855117	0.0256250217435129	0.0817424992283528	0.0499648131372566	0.0	0.0	0.0	0.0	0.0248781890756649	0.0	0.0189194403279976
ALDH18A1	0.0	0.0	0.0	0.3168604651162791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3116883116883117	0.0	0.1263157894736842	0.0	0.0625495418403772	0.0804951685387863	0.0560258310138922	0.0253598106236051	0.0054475395150393	0.0040154900421919	0.0143231152080275	0.0294715989931942	0.049883254133552	0.1647778635552688	0.1068630302644302	0.049850264709029	0.0476463406319891	0.0467793895369441	0.0405870568498603	0.110788864851549	0.0305379268233356	0.0076879775814031	0.0152966501261669	0.0104888770854188	0.0212958863415006	0.0132184353282302	0.0068201106998953	0.00369685684796	0.0323835342929129	0.012824303838055	0.0088332378728891	0.0232065406817446	0.0045003302165583	0.0032482988181116	0.0088705674134624	0.0011037623424865	0.0361086502047275	0.0053053208749353	0.0	0.0054273234588491	0.0	0.0054264530372576	0.0	0.04084743291807	0.0	0.0	0.0	0.0	0.0	0.0259048131877668	0.0	0.0114095791529193
ALDH1A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3111111111111112	0.5039062500000001	0.2405005936413307	0.3507986390379985	0.3063835626165495	0.1328974596729605	0.2161974325413874	0.3532211682755623	0.0044018494078466	0.0470674680114756	0.0040347464273389	0.2424872916998686	0.0622571834025343	0.0953153301463727	0.1682540974820198	0.0994393070241999	0.1919516281506097	0.2738911034143473	0.3564674480148308	0.5691491685524491	0.0516623885408297	0.2344053620953457	0.3017915318344142	0.3514197330735815	0.1263127816370396	0.6216387431361243	0.0551070561348096	0.1051748346474987	0.2240347895374982	0.0029882555083839	0.1193143782056744	0.242577806186303	0.0646729989853129	0.0076005304773744	0.0	0.0053003316927646	0.0	0.0	0.0	0.0	0.012832204702596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115564009736104
ALDH1A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1758793969849246	0.0	0.0	0.0	0.0	0.5374149659863947	0.0	0.0	0.0	0.00699968510872	0.3803468806334475	0.4807045030046557	0.0836890370700272	0.1192844674238931	0.0580329658847369	0.2264398703338849	0.1603400779820359	0.0478042530696018	0.2688563026777716	0.2621232932903278	0.2191863948939521	0.1270934456197666	0.1467937574254036	0.2165702075691445	0.5072465487916537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0300640098360035	0.0	0.0	0.0108047169995537	0.0269401001360822	0.0107666989210643	0.0	0.0	0.0	0.0406184337809033	0.1629567104589739	0.0	0.0	0.0124929470213831	0.0	0.014842246061562
ALDH1A3	0.0	0.0	0.3348017621145374	0.0	0.3580246913580247	0.2651515151515152	0.0	0.0	0.3916913946587537	0.0	0.3721413721413721	0.0	0.0	0.0	0.0	0.1254125412541254	0.1525205193898666	0.2606467183999074	0.0519899200817558	0.0261998061974098	0.009156736242014	0.1281174826722909	0.0508462508172988	0.0634567576194383	0.1449840140614896	0.0178626263833952	0.02253770689593	0.1225623515740491	0.0047530933573658	2.3536288703452637e-05	0.2910405328245441	0.2046415000474235	0.1496247543733304	0.1402086275794109	0.1570181083078738	0.1371408565784179	0.2258410657317779	0.0231993674261022	0.2067703443197284	0.0181592329017434	0.2306169785703911	0.212211801890756	0.1963555448879048	0.2823721499269506	0.0627215930107319	0.0347457707902339	0.1678967154663275	0.2758252973699258	0.0	0.0106161099299131	0.0	0.0430876652691499	0.0	0.0	0.0	0.040814653042715	0.0	0.0	0.0	0.0227358392443134	0.0	0.0260602922231626	0.0	0.0114659309274149
ALDH1B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2947368421052632	0.0	0.2013195434435221	0.0543316454929903	0.2296865128725143	0.0304414101070248	0.0143734868430177	0.0435599686661871	0.0912378554859563	0.1303430960885515	0.1433978592875688	0.0996640394618646	0.0535763542696291	0.0663739595513811	0.0522096540720602	0.0321357726810132	0.1447607464247394	0.1026355426224477	0.0058530812341833	0.0238727156267937	0.0060493139973015	0.0047488806092351	0.0429195518335972	0.0012091296904346	0.1109621207381276	0.0880882865829663	0.0008267200625034	0.0484670067834599	0.0182407510801314	0.0378464299056495	0.0023938273744383	0.0319546642798794	0.01870578088552	0.0172870606977356	0.036221410513014	0.0	0.0	0.0	0.0270377294347374	0.0055016552965438	0.0128356483724009	0.0818936105741509	0.0250167611382357	0.0408577832813073	0.0549771792270359	0.0	0.0	0.0259496211267254	0.0	0.0115475857261971
ALDH1L1	0.0	0.0	0.0	0.0	0.0	0.0	0.3462365591397849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2600163211166925	0.5825952082415474	0.0425613683823403	0.1558791830791982	0.1781958876665455	0.4003253802407097	0.0694035603571868	0.1228081537175694	0.1101053334686281	0.0408943041543234	0.0378224296533053	0.0465652403308926	0.1466169455724121	0.1556408548702226	0.1635168961932454	0.1538624982676011	0.0347085191965066	0.4454311870063116	0.1905380505356747	0.1186111948582927	0.4610502383860979	0.2874887327557903	0.0026411201805777	0.022459253524091	0.0700282024221654	0.2056911260908258	0.3153496612828253	0.6876395957426227	0.1171194890596728	0.1701889261692376	0.0138332020383883	0.0166219522406645	0.0335714696626631	0.0052613674954926	0.0	0.0159198149432151	0.026835280159713	0.0053763144906528	0.0127833994365507	0.0407672053859933	0.0247394608024055	0.0407701224389021	0.0	0.0908771148407266	0.0	0.0128580056019526	0.0	0.0108482024076427
ALDH1L2	0.0	0.0	0.0	0.0	0.0	0.1590909090909091	0.0	0.0	0.0	0.2747933884297521	0.1787941787941788	0.1081081081081081	0.1298701298701299	0.0	0.0	0.0	0.1575211066051412	0.0001709921092655	0.1512898868305289	0.0198792616270552	0.1223766760946423	0.1409542415728824	0.0581249219707277	0.0285685939041915	0.0181371324540599	0.05479559564233	0.0806872565183168	0.2405893017757671	0.0028481070648508	0.0409523698715887	0.1256289994991653	0.0467536876818746	0.0437766159167334	0.3379547907964411	0.2587460037980594	0.0022714849819463	0.148295475519698	0.0437488785974138	0.1361823480495271	0.0438763046765696	0.4514958415341657	0.1901882913833344	0.0143738070517183	0.1814040390450698	0.0829786917915479	0.1012863598329496	0.0492822414869253	0.025223818808804	0.0362560291026406	0.0052293111029554	0.0	0.0108132276374725	0.0	0.0053822314424933	0.0	0.0408464635769771	0.0491157982474859	0.0204907375435924	0.0544654484396066	0.0	0.0	0.0130459248114658	0.0	0.0152167533356303
ALDH2	0.0	0.0	0.0	0.0	0.0	0.1590909090909091	0.0	0.0	0.0	0.2747933884297521	0.1787941787941788	0.1081081081081081	0.0	0.0	0.0	0.0	0.2842327961543786	0.2132115801411282	0.0583760164816782	0.0435146816769961	0.0898384761700236	0.1172071960103256	0.051460422230791	0.0137973231186016	0.1794368361691931	0.1672736881402001	0.2260076201140727	0.1488318124556372	0.0295979828933518	0.0679184338384268	0.1224139964858176	0.0762075722764341	0.0782341068779027	0.0678558564377735	0.0751012317860912	0.0175478642717234	0.0787642389761194	0.0403194636596443	0.0095125549338573	0.0021990145378378	0.010963712805669	0.0010515179131754	0.0246802644956433	0.2087835627997972	0.0440792649144609	0.1445262412642399	0.0337649013151103	0.1081417616697651	0.0	0.0052552815501546	0.0	0.0	0.0	0.0	0.012812984997499	0.162918940215269	0.0	0.0	0.0	0.0	0.0	0.0	0.0036030368812364	0.0112359681203634
ALDH3A1	0.0	0.0	0.0	0.0	0.5308641975308642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7337662337662338	0.0	0.0842105263157894	0.4224422442244225	0.1093934415984034	0.3703579560279121	0.3871172128093109	0.0593851246109318	0.1693268615541874	0.2743886645605715	0.0189325689525832	0.0645210821077147	0.1219348271307314	0.1100289775074646	0.245914860875238	0.3059170055326746	0.0217510055712822	0.3050285662865065	0.0489387063712319	0.0468671028793001	0.2480395636008173	0.0074941623924915	0.1640731319966701	0.0308695566931341	0.0186138758784492	0.1275004754225509	0.3428234959966873	0.5141172167126975	0.1858958483054527	0.0809217259347543	0.156863334573327	0.0334626537955909	0.0958181689436925	0.1001964418042023	0.0240455904127089	0.1944842687964569	0.0	0.0	0.0276480276661297	0.0	0.0	0.0054988727779795	0.0	0.0	0.0	0.0203171005396908	0.0535948130248305	0.0227561114917445	0.0	0.0253479530304057	0.0	0.003854119002699
ALDH3B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1441441441441441	0.0	0.0	0.0	0.0	0.0548771978770245	0.0160693230893936	0.0229593403345282	0.0087869883325447	0.0874502836474563	0.1225040560314305	0.0362809262817929	0.0553935524671466	0.022313235879327	0.1674415306500454	0.363652188952696	0.127533899153987	0.0061252498153207	0.0043361356365214	0.2823303095665563	0.019666862979345	0.2555315334665213	0.0619533689055183	0.378189334868577	0.032631667220197	0.0223484898523006	0.1822892368121588	0.2344071659910064	0.2704488981862828	0.0954255287443513	0.0970345118947251	0.2193064856542252	0.127424283782384	0.0344614906721612	0.0128691983550866	0.1137729663370939	0.2374127590829268	0.0352838730278491	0.0052706848476333	0.0263646234354505	0.0052832051605714	0.0270099474609071	0.0108080806382022	0.0128104832252442	0.0	0.0	0.0	0.0	0.0	0.0	0.0124809689628357	0.0	0.0037541721093388
ALDH3B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163265306122449	0.0	0.0	0.0	0.2890624999999999	0.2499412379649901	0.0112981084246062	0.5883381174210081	0.1295410293108284	0.5825397634872665	0.1124364403566453	0.2605992589538985	0.2479140826227513	0.053807929953866	0.1886693667121413	0.3874762344703124	0.1433371726606762	0.1384531747896106	0.1061569930425421	0.1883345887310948	0.2802144985697673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281001213509134	0.010859696231427	0.0	0.0054866899815497	0.0	0.0	0.0	0.0	0.054694909045467	0.0	0.0	0.0	0.0	0.0076484680461391
ALDH4A1	0.0	0.4865446716899892	0.1762114537444934	0.0	0.0	0.2398989898989899	0.2129032258064516	0.2337662337662337	0.4213649851632048	0.2520661157024794	0.474012474012474	0.0	0.4870129870129871	0.0	0.0	0.0	0.1241218734926059	0.1053355743861876	0.0368572549274875	0.1111170469948307	0.0582647888928358	0.0804698543695197	0.1315639465536335	0.1846696492750629	0.1055805920009425	0.0025462013174936	0.0571855689876419	0.0866088835243311	0.1012698442610994	0.0150671757919235	0.1328151536532042	0.0473023529340383	0.0094782006544812	0.0022963726509248	0.0029165125433801	0.0018445612364309	0.007174195506134	0.0031242636402642	0.0161924060722264	0.0048539801075309	0.0021286113142548	0.007082659018862	0.0175152621426947	0.0101441531957928	0.0107959257773106	0.0073902200254138	0.0039932110884001	0.0041056710051116	0.0347155450445743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0608968308500191	0.0	0.0	0.0	0.0259710381142933	0.0	0.0112968731462434
